time;weather_wmo code;temperature_max;temperature_min;temperature_mean;precipitation_sum (mm);rain_sum (mm);wind_speed_10m_max (km/h);wind_gusts_10m_max (km/h)
2016-01-14T00:00;0;31,2;21,6;26,4;0;0;24,3;38,9
2016-01-15T00:00;1;30,5;21,4;25,6;0;0;30,7;49,7
2016-01-16T00:00;1;30,5;19,9;24,9;0;0;25,4;40
2016-01-17T00:00;51;33;24,6;28,6;0,2;0,2;22,2;35,6
2016-01-18T00:00;1;28,3;21,4;24,9;0;0;28,6;44,6
2016-01-19T00:00;1;28,4;20,5;24,3;0;0;26;41
2016-01-20T00:00;53;29,7;23,6;25,5;2,7;2,7;26,2;44,3
2016-01-21T00:00;2;29,5;23,3;25,8;0;0;18,9;30,2
2016-01-22T00:00;1;33,8;24,9;29,3;0;0;28;42,1
2016-01-23T00:00;55;27,6;22,3;24,6;1,9;1,9;31,9;51,5
2016-01-24T00:00;2;35,1;22,1;28,6;0;0;28,6;45
2016-01-25T00:00;61;30,3;20,2;25,3;3,1;3,1;33,2;53,6
2016-01-26T00:00;51;26,6;21,1;23,5;0,5;0,5;22,7;36
2016-01-27T00:00;1;25,7;18,8;22,2;0;0;22,4;35,3
2016-01-28T00:00;3;27,1;21,2;23,9;0;0;28,2;42,1
2016-01-29T00:00;3;28,4;22,6;25,3;0;0;23,9;37,8
2016-01-30T00:00;3;26,9;21;24,2;0;0;20,1;32,4
2016-01-31T00:00;51;25,6;19,9;22,1;0,1;0,1;22,1;36
2016-02-01T00:00;1;25,9;15,9;20,9;0;0;21;35,6
2016-02-02T00:00;0;27;20;23,2;0;0;24,9;38,2
2016-02-03T00:00;2;29;22,4;25,2;0;0;23,4;36
2016-02-04T00:00;0;30,5;22;25,9;0;0;19,3;29,2
2016-02-05T00:00;2;30,8;23,6;26,8;0;0;20,2;33,8
2016-02-06T00:00;2;31,3;25,3;27,6;0;0;24,2;37,4
2016-02-07T00:00;53;31;25,1;27,2;2,4;2,4;28,2;39,6
2016-02-08T00:00;61;27,6;24,1;25,8;5,8;5,8;22,7;26,3
2016-02-09T00:00;61;31,8;21,8;26,6;3,3;3,3;15,4;23,8
2016-02-10T00:00;0;29,1;22,4;25,4;0;0;26,7;38,9
2016-02-11T00:00;0;30,9;21,9;26,2;0;0;25;37,1
2016-02-12T00:00;61;33,5;25,9;29;2,7;2,7;23,8;36
2016-02-13T00:00;65;29,4;23,7;26;41,1;41,1;26,3;42,1
2016-02-14T00:00;1;29,3;20,9;25,1;0;0;16,2;26,3
2016-02-15T00:00;1;29,6;21,9;26,1;0;0;14,9;26,6
2016-02-16T00:00;51;31;24,9;27,3;0,9;0,9;28,9;43,2
2016-02-17T00:00;65;30,3;23,6;26,3;45,1;45,1;24,8;45,7
2016-02-18T00:00;51;29,2;20;24,9;0,5;0,5;17,8;38,5
2016-02-19T00:00;61;25,8;21,9;24,3;7,5;7,5;23,1;43,9
2016-02-20T00:00;2;25,2;19,6;22,3;0;0;22,3;32,8
2016-02-21T00:00;0;28,4;21,5;24,6;0;0;19,5;30,6
2016-02-22T00:00;1;28,9;22,7;25,5;0;0;21,8;32,8
2016-02-23T00:00;1;29,2;23,2;26;0;0;14,4;20,9
2016-02-24T00:00;51;31,2;23;26,6;0,2;0,2;13,2;27,4
2016-02-25T00:00;51;25,6;19;22,8;0,5;0,5;26,2;40,3
2016-02-26T00:00;61;24,2;20,7;22,5;8,8;8,8;26,1;40,7
2016-02-27T00:00;0;25,3;15,9;21,1;0;0;26,6;41
2016-02-28T00:00;1;27,6;17,6;22,6;0;0;17,4;32,4
2016-02-29T00:00;51;26,5;19,3;22,8;0,4;0,4;30,4;43,6
2016-03-01T00:00;63;21,8;19,2;20,6;11,3;11,3;35,3;52,6
2016-03-02T00:00;51;22,7;18;19,9;0,6;0,6;28,5;47,2
2016-03-03T00:00;2;23,9;18,8;21,1;0;0;20,3;30,6
2016-03-04T00:00;55;25,5;19,5;21,8;5,2;5,2;15,3;27,4
2016-03-05T00:00;51;23,1;17,6;20,1;0,3;0,3;25,4;44,3
2016-03-06T00:00;1;21,2;12,9;17,2;0;0;18,1;28,1
2016-03-07T00:00;2;22,7;14,8;18,9;0;0;12,2;18,7
2016-03-08T00:00;2;25;17;21,1;0;0;13,1;19,4
2016-03-09T00:00;53;21,9;17,5;19,7;2,4;2,4;31,2;49,3
2016-03-10T00:00;63;20,2;14,8;17,2;15,6;15,6;29,9;46,8
2016-03-11T00:00;2;22,5;14,3;18,4;0;0;23;34,6
2016-03-12T00:00;2;21,2;14,4;17,8;0;0;22,9;36
2016-03-13T00:00;1;22,6;15,6;18,9;0;0;20,5;33,5
2016-03-14T00:00;0;24,8;17,2;21;0;0;15,1;28,4
2016-03-15T00:00;2;27,4;19,4;23,1;0;0;18,9;30,6
2016-03-16T00:00;2;28,4;21,7;24,6;0;0;16;26,3
2016-03-17T00:00;1;30,1;22,8;26,1;0;0;25,2;42,5
2016-03-18T00:00;63;26;17,8;22;17,1;17,1;31;51,1
2016-03-19T00:00;51;18,9;12,8;16,2;1,1;1,1;28,7;44,3
2016-03-20T00:00;51;19,6;15,4;17,4;0,1;0,1;22,7;37,4
2016-03-21T00:00;3;21,3;17,7;19,2;0;0;18,4;30,6
2016-03-22T00:00;3;22,7;14,6;19;0;0;11,5;16,9
2016-03-23T00:00;1;24,3;17,3;20,6;0;0;13,7;23,8
2016-03-24T00:00;2;25;16,1;20;0;0;36,2;54,4
2016-03-25T00:00;51;20,1;16,8;18,4;1,2;1,2;34,2;54,4
2016-03-26T00:00;53;21,4;18,1;19,2;6,2;6,2;29,4;45
2016-03-27T00:00;51;23,1;17,7;20;0,2;0,2;25,1;41
2016-03-28T00:00;1;24,8;15,8;19,9;0;0;17,6;26,6
2016-03-29T00:00;1;25,7;15,7;20,7;0;0;14,4;19,1
2016-03-30T00:00;1;25,8;18,6;21,9;0;0;17,5;25,6
2016-03-31T00:00;1;26,3;19,2;22,5;0;0;18,5;26,3
2016-04-01T00:00;63;26,3;20,4;22,1;14,9;14,9;23,6;36
2016-04-02T00:00;65;21,9;20,2;21;64,7;64,7;25,7;40
2016-04-03T00:00;3;22,1;17;19,9;0;0;22,3;36,7
2016-04-04T00:00;61;19,8;18;18,9;13,9;13,9;35,3;57,6
2016-04-05T00:00;55;22,8;18,5;20,4;1,6;1,6;22,7;31,7
2016-04-06T00:00;63;20,8;17,2;18,8;27,4;27,4;26,6;41,8
2016-04-07T00:00;51;20,7;16,2;18,4;0,8;0,8;23;35,6
2016-04-08T00:00;61;20,5;17,6;19,1;11,9;11,9;28,9;39,6
2016-04-09T00:00;51;20,8;17;18,8;1,7;1,7;30,3;47,9
2016-04-10T00:00;51;18,6;14,4;16,3;0,1;0,1;33,9;52,9
2016-04-11T00:00;51;19;14,3;16,5;0,4;0,4;31,3;47,9
2016-04-12T00:00;61;20,5;16,1;18,2;4,1;4,1;29,3;45,4
2016-04-13T00:00;63;20,6;16,3;18,4;19;19;29,7;47,2
2016-04-14T00:00;51;22,7;18,3;20,4;0,6;0,6;16,5;23,4
2016-04-15T00:00;65;21,9;20,2;21;73,4;73,4;30,2;42,8
2016-04-16T00:00;65;21,9;18,9;20,8;22,1;22,1;26,4;46,8
2016-04-17T00:00;55;18,7;15,1;16,8;11;11;35,9;55,1
2016-04-18T00:00;51;17,8;14,3;16,4;0,8;0,8;37,7;55,4
2016-04-19T00:00;61;17,9;14,8;16,5;8,9;8,9;28,5;48,2
2016-04-20T00:00;1;19,4;12;15,7;0;0;18,9;29,5
2016-04-21T00:00;1;20,6;13,9;16,8;0;0;19;29,5
2016-04-22T00:00;0;19,3;12,8;16,1;0;0;24,5;41
2016-04-23T00:00;51;21,3;15,9;18,3;0,5;0,5;22,2;32
2016-04-24T00:00;51;18,9;16,1;17,3;0,5;0,5;28,2;40,3
2016-04-25T00:00;61;15,5;10,9;12,4;8,4;8,4;34,6;53,3
2016-04-26T00:00;51;13,1;8,4;10,4;0,1;0,1;35,8;55,1
2016-04-27T00:00;51;11,6;5,8;8,7;0,4;0,4;27,2;41,4
2016-04-28T00:00;3;13,1;5,6;9,6;0;0;16,8;25,6
2016-04-29T00:00;3;13,6;7,8;10,7;0;0;20;32,4
2016-04-30T00:00;3;12,3;6,1;9,6;0;0;16,8;24,5
2016-05-01T00:00;1;14,9;8,4;11,5;0;0;22;37,4
2016-05-02T00:00;3;16,9;10,4;13,4;0;0;22,5;36,4
2016-05-03T00:00;51;13,1;9;11,2;0,2;0,2;22,5;36,7
2016-05-04T00:00;1;16,2;7,1;11,7;0;0;10,8;18,7
2016-05-05T00:00;53;16,1;10,6;13,3;1,2;1,2;19,5;28,1
2016-05-06T00:00;55;13,4;11,3;12,4;6,4;6,4;22,6;33,8
2016-05-07T00:00;3;14,4;10,4;12,1;0;0;21,9;30,6
2016-05-08T00:00;3;15,4;11,3;13,6;0;0;20,6;28,1
2016-05-09T00:00;3;17,4;12,8;15;0;0;12,7;19,1
2016-05-10T00:00;3;15,7;12,7;14,2;0;0;25,8;39,6
2016-05-11T00:00;3;13,7;10,1;12;0;0;20,4;31
2016-05-12T00:00;3;13,1;10,5;11,6;0;0;17,2;28,8
2016-05-13T00:00;3;12,6;9,7;11,2;0;0;18,5;24,5
2016-05-14T00:00;3;15,5;9,9;12,7;0;0;18,9;31
2016-05-15T00:00;55;13,9;10,7;12,5;2,6;2,6;28,1;42,5
2016-05-16T00:00;3;12,1;8,4;10,5;0;0;30,3;46,4
2016-05-17T00:00;3;11,8;5,8;9,2;0;0;19,2;31,3
2016-05-18T00:00;3;12,1;6,3;9,4;0;0;15,5;23,8
2016-05-19T00:00;51;12,4;6,9;9,7;1,6;1,6;15,6;24,8
2016-05-20T00:00;3;14;9;11,3;0;0;13,6;21,2
2016-05-21T00:00;51;12,4;9,3;11;0,6;0,6;8,6;17,3
2016-05-22T00:00;2;13,5;8,2;10,9;0;0;17,9;26,6
2016-05-23T00:00;2;13,7;6;10,2;0;0;11,9;17,3
2016-05-24T00:00;1;13,9;8,7;11,2;0;0;18,5;32,4
2016-05-25T00:00;3;15,3;11,1;12,5;0;0;16,5;24,5
2016-05-26T00:00;3;13,4;10,2;11,5;0;0;21,8;33,1
2016-05-27T00:00;51;14,1;10,3;12,4;1,4;1,4;27,2;42,8
2016-05-28T00:00;53;14,4;12;13,1;3,3;3,3;28,7;42,1
2016-05-29T00:00;55;14;13;13,3;4;4;26,3;42,5
2016-05-30T00:00;51;14,3;12,6;13,3;1,2;1,2;32,5;49
2016-05-31T00:00;51;14,2;10,9;12,5;2;2;35,3;51,8
2016-06-01T00:00;2;13,3;8,3;10,6;0;0;35,3;53,6
2016-06-02T00:00;51;11,3;7,6;9,6;1,5;1,5;28,6;43,9
2016-06-03T00:00;3;12,5;7,3;9,9;0;0;15,9;24,1
2016-06-04T00:00;53;10,5;8;9,5;4,6;4,6;12,7;17,3
2016-06-05T00:00;3;10,7;5,3;7,6;0;0;11,9;21,2
2016-06-06T00:00;2;12,8;7,1;9,8;0;0;27,9;42,5
2016-06-07T00:00;2;12,9;8,2;10,3;0;0;30,5;47,2
2016-06-08T00:00;0;10,7;5,7;7,8;0;0;27,9;43,2
2016-06-09T00:00;51;12,8;3,3;7,8;0,4;0,4;22,1;33,5
2016-06-10T00:00;2;9,8;3,6;6,3;0;0;28,3;43,6
2016-06-11T00:00;0;11,6;2,6;6,4;0;0;22,6;36,4
2016-06-12T00:00;0;12;3,3;7,4;0;0;17,6;25,6
2016-06-13T00:00;3;12,2;6,1;9,1;0;0;19,8;33,1
2016-06-14T00:00;1;13,5;7,3;10,1;0;0;12,5;21,2
2016-06-15T00:00;1;13,6;5,5;9,7;0;0;10,2;14,8
2016-06-16T00:00;3;15;6,6;10;0;0;9,4;16,9
2016-06-17T00:00;0;14,9;5,8;9,9;0;0;11,1;18,4
2016-06-18T00:00;1;15,8;5,7;10,1;0;0;10,4;18
2016-06-19T00:00;3;9,6;6;7,7;0;0;15,1;24,8
2016-06-20T00:00;3;9,1;5,6;7,5;0;0;16,3;25,6
2016-06-21T00:00;2;11,2;6,4;8,5;0;0;15,5;25,6
2016-06-22T00:00;2;13,3;8,6;10,3;0;0;11,8;19,8
2016-06-23T00:00;2;14,7;6,3;10,4;0;0;17,3;24,5
2016-06-24T00:00;2;13,5;9,9;11,3;0;0;17,8;25,6
2016-06-25T00:00;3;11,9;7,9;9,9;0;0;32,2;48,2
2016-06-26T00:00;53;11,5;8,6;10;2,3;2,3;36,1;56,9
2016-06-27T00:00;61;13,4;10,6;12,4;14,7;14,7;27,8;44,6
2016-06-28T00:00;3;12,7;8,6;10,5;0;0;24,3;37,8
2016-06-29T00:00;2;14,8;8,3;11,4;0;0;14,1;25,9
2016-06-30T00:00;53;15,8;12,4;14,2;7,8;7,8;11,5;15,1
2016-07-01T00:00;53;14,1;12,5;13,2;11;11;13,8;21,6
2016-07-02T00:00;63;12,9;11,7;12,2;28,2;28,2;19,4;36,7
2016-07-03T00:00;63;14;11,7;12,5;28,9;28,9;13,7;38,5
2016-07-04T00:00;53;12,5;11,6;11,9;6,4;6,4;23,2;33,5
2016-07-05T00:00;53;11,8;9,5;10,8;3,3;3,3;20,2;32,8
2016-07-06T00:00;53;14,2;7,4;10,4;2,5;2,5;22,3;35,3
2016-07-07T00:00;0;16;6,8;10,7;0;0;19,4;28,8
2016-07-08T00:00;1;16,3;8,6;12;0;0;16,8;26,3
2016-07-09T00:00;2;15,4;10,1;12,5;0;0;16,8;25,9
2016-07-10T00:00;3;14,5;10,6;12,2;0;0;10,5;15,1
2016-07-11T00:00;55;12,8;9,6;11,4;3;3;17;38,5
2016-07-12T00:00;2;14,3;8,8;11;0;0;26,2;39,6
2016-07-13T00:00;2;13;5,9;9,8;0;0;24,9;33,8
2016-07-14T00:00;55;12,4;9,5;10,6;2,6;2,6;25;37,8
2016-07-15T00:00;51;12,9;8,1;9,9;0,1;0,1;29,7;40
2016-07-16T00:00;51;9,9;5,6;7,4;0,6;0,6;35,8;55,4
2016-07-17T00:00;3;9,9;1,7;6;0;0;22,3;33,8
2016-07-18T00:00;3;10,4;4,2;7,6;0;0;11,5;19,8
2016-07-19T00:00;3;9,9;6,7;8;0;0;14,6;23
2016-07-20T00:00;2;9,9;4,5;7,3;0;0;15,3;25,2
2016-07-21T00:00;1;11,6;3,8;8;0;0;13,3;20,5
2016-07-22T00:00;1;13,1;6,2;9,5;0;0;17,2;24,8
2016-07-23T00:00;1;14;7,3;10,3;0;0;17,2;24,8
2016-07-24T00:00;3;11,3;7,7;9,3;0;0;30,2;43,6
2016-07-25T00:00;63;11,3;8,5;10,1;21,8;21,8;29;43,9
2016-07-26T00:00;61;11;8,5;9,8;12,9;12,9;41;66,2
2016-07-27T00:00;3;10,1;5,5;7,9;0;0;24,3;34,2
2016-07-28T00:00;2;10,7;6;8,2;0;0;16,9;26,3
2016-07-29T00:00;1;11,9;6,7;9,1;0;0;17,1;29,5
2016-07-30T00:00;51;13,6;9,1;11,4;0,1;0,1;14,6;24,8
2016-07-31T00:00;63;16;10,4;13;16,5;16,5;21,4;32,8
2016-08-01T00:00;51;13,3;7,3;10,1;0,5;0,5;23,3;36,4
2016-08-02T00:00;3;10,9;6,1;8,6;0;0;19,4;29,2
2016-08-03T00:00;1;12,4;7,3;9,7;0;0;18,2;29,5
2016-08-04T00:00;3;15,5;9,6;12,4;0;0;18,7;27,4
2016-08-05T00:00;51;15,7;9,2;12,7;1,7;1,7;9,4;23,8
2016-08-06T00:00;1;17,3;7,7;11,7;0;0;13,8;21,2
2016-08-07T00:00;3;15,8;6,5;11,6;0;0;17,1;23,8
2016-08-08T00:00;53;17,3;11,2;13,6;1,2;1,2;16,1;34,9
2016-08-09T00:00;0;15,9;7,4;11,5;0;0;14,3;22,3
2016-08-10T00:00;0;15,6;6,4;11,3;0;0;15,8;23,8
2016-08-11T00:00;1;16,3;9,3;12,4;0;0;21,3;36,4
2016-08-12T00:00;1;18,1;10,5;13,9;0;0;18,9;30,2
2016-08-13T00:00;2;19,5;12,5;15,2;0;0;23,3;33,5
2016-08-14T00:00;3;16,8;8,1;13;0;0;15,8;29,5
2016-08-15T00:00;2;18,5;10,1;14,1;0;0;25,1;35,6
2016-08-16T00:00;3;16,6;8,8;12,9;0;0;19,8;38,5
2016-08-17T00:00;3;17;8,2;12,6;0;0;24,3;36
2016-08-18T00:00;0;18;7,7;12,6;0;0;17,4;26,6
2016-08-19T00:00;3;16,4;7,9;12,4;0;0;13,2;21,2
2016-08-20T00:00;3;12,2;6,5;9,7;0;0;30,3;49
2016-08-21T00:00;2;12,4;3,1;7,8;0;0;23,3;35,6
2016-08-22T00:00;0;18,5;8,4;12,6;0;0;24,7;38,2
2016-08-23T00:00;0;18,7;9,8;13,8;0;0;17,6;28,4
2016-08-24T00:00;1;18,8;11,4;14,6;0;0;18,1;29,2
2016-08-25T00:00;1;21,2;12,4;16,3;0;0;15,6;21,6
2016-08-26T00:00;2;22,9;14,5;17,9;0;0;16,4;22,7
2016-08-27T00:00;63;17,2;10,2;12,9;20,5;20,5;35,9;57,2
2016-08-28T00:00;3;12,4;8,7;10,5;0;0;28,2;44,3
2016-08-29T00:00;3;15;9,8;12,1;0;0;19,1;33,5
2016-08-30T00:00;3;15;8,3;11,5;0;0;14,8;24,1
2016-08-31T00:00;3;18,7;9,4;13,1;0;0;23,4;38,2
2016-09-01T00:00;3;12,2;9;10,8;0;0;26;41,8
2016-09-02T00:00;1;13;6,8;9,8;0;0;19;30,2
2016-09-03T00:00;3;11,3;5,6;8,6;0;0;21,4;37,8
2016-09-04T00:00;53;12,3;4,1;8,5;1,6;1,6;22,5;36
2016-09-05T00:00;55;10,8;8,4;9,9;15,3;15,3;35,6;50
2016-09-06T00:00;61;10,7;7,7;9,4;16,5;16,5;47,6;73,8
2016-09-07T00:00;51;14,6;9,2;11,5;1,4;1,4;33,2;54,7
2016-09-08T00:00;2;18,5;9,4;13,8;0;0;18,1;27,4
2016-09-09T00:00;1;20,9;11,3;15,6;0;0;21,3;35,3
2016-09-10T00:00;1;21,8;12,7;16,7;0;0;14,5;20,9
2016-09-11T00:00;1;21,4;13,4;17,1;0;0;18,3;26,6
2016-09-12T00:00;63;18,5;13;16,2;20,2;20,2;33,3;72
2016-09-13T00:00;3;15,9;11,7;13,4;0;0;48,6;76,7
2016-09-14T00:00;3;15,5;10,1;12,6;0;0;43,6;69,1
2016-09-15T00:00;1;16,9;5,7;11,5;0;0;13,4;19,1
2016-09-16T00:00;2;19,4;11,4;15;0;0;18;31,7
2016-09-17T00:00;2;20;13,2;16;0;0;15,7;26,3
2016-09-18T00:00;2;17,3;11,2;13,7;0;0;24,9;39,2
2016-09-19T00:00;3;14,7;8,1;11,6;0;0;20,1;34,6
2016-09-20T00:00;3;16,8;10,7;13,7;0;0;18,5;29,9
2016-09-21T00:00;1;20,6;13;16,5;0;0;22,3;34,2
2016-09-22T00:00;2;23,9;15,2;19;0;0;45;68,4
2016-09-23T00:00;3;15,2;8;12,1;0;0;33,5;62,6
2016-09-24T00:00;1;16;6,3;11;0;0;19,8;30,2
2016-09-25T00:00;1;17,1;6,4;12,3;0;0;15,6;22,7
2016-09-26T00:00;0;19,6;11,1;15,1;0;0;15,3;28,8
2016-09-27T00:00;1;21,8;12,4;16,8;0;0;16,6;28,8
2016-09-28T00:00;2;19,6;11,3;15,8;0;0;34,8;55,4
2016-09-29T00:00;3;13,9;10,2;11,9;0;0;28,8;50,4
2016-09-30T00:00;51;15;10,9;12,8;1,1;1,1;27,7;39,6
2016-10-01T00:00;2;18,2;11,4;14,7;0;0;23,2;33,8
2016-10-02T00:00;53;16,6;13,5;15;3,1;3,1;23,8;35,6
2016-10-03T00:00;2;19,4;13,6;16,2;0;0;25,8;37,8
2016-10-04T00:00;3;19,5;13,9;16,6;0;0;28,6;40,7
2016-10-05T00:00;51;17,4;13,7;15,5;0,3;0,3;27,2;38,2
2016-10-06T00:00;3;18,1;12,3;15;0;0;17,3;29,5
2016-10-07T00:00;61;17,9;12,5;14,9;11,5;11,5;21,2;43,2
2016-10-08T00:00;3;16,6;9,7;12,7;0;0;24,7;38,9
2016-10-09T00:00;1;22,3;11,1;16,3;0;0;21,3;35,3
2016-10-10T00:00;53;20;13,3;16,5;1,4;1,4;16,6;34,6
2016-10-11T00:00;2;22,7;13,7;18;0;0;14,1;21,2
2016-10-12T00:00;1;25;16,3;19,7;0;0;18,7;30,2
2016-10-13T00:00;63;21,9;16,8;18,8;10,5;10,5;23,8;38,2
2016-10-14T00:00;2;21,8;15,5;18,2;0;0;25,8;32,4
2016-10-15T00:00;63;21,6;18,1;19,5;22,1;22,1;25,4;39,2
2016-10-16T00:00;51;24,2;17,5;20,2;1;1;20,6;32
2016-10-17T00:00;3;20,8;12,9;17;0;0;33,7;47,5
2016-10-18T00:00;61;17,5;13,4;15,5;7,6;7,6;40,1;55,8
2016-10-19T00:00;63;16,1;12,9;14,6;43,4;43,4;41;67
2016-10-20T00:00;51;14,6;11,5;13;2,3;2,3;31,1;53,3
2016-10-21T00:00;51;17,3;10,9;14,4;0,8;0,8;17,6;24,5
2016-10-22T00:00;3;20,3;13,9;17;0;0;18,1;33,8
2016-10-23T00:00;1;20,4;14,9;17,3;0;0;22,7;34,6
2016-10-24T00:00;3;20;15,7;18;0;0;33,4;49,7
2016-10-25T00:00;63;18,5;16,6;17,5;16;16;35,1;56,2
2016-10-26T00:00;61;18,9;13,1;17,2;11,7;11,7;40,1;63,4
2016-10-27T00:00;2;16,3;10,6;13,3;0;0;41,4;67,3
2016-10-28T00:00;0;16;6,4;11,5;0;0;24;38,2
2016-10-29T00:00;0;22;13;17,3;0;0;20,9;36
2016-10-30T00:00;0;23,7;15,5;19,3;0;0;19,6;32,8
2016-10-31T00:00;63;24,2;17,4;20,4;6,1;6,1;22;43,2
2016-11-01T00:00;63;18,5;12,8;16,6;18;18;39,6;54,7
2016-11-02T00:00;61;17,7;9,2;13,3;6,6;6,6;45;76,7
2016-11-03T00:00;0;24,8;12,3;18,4;0;0;28;47,5
2016-11-04T00:00;1;26,1;17,1;21,1;0;0;28,3;41,4
2016-11-05T00:00;0;27,7;18,1;22,6;0;0;17;28,8
2016-11-06T00:00;0;28,6;20;24;0;0;19,1;32
2016-11-07T00:00;53;22,5;17,4;20,2;2,1;2,1;28;45,4
2016-11-08T00:00;51;21,3;17,1;19,3;0,6;0,6;26,1;41
2016-11-09T00:00;63;24,6;17,8;21,3;4,9;4,9;22,5;39,6
2016-11-10T00:00;0;26,7;15;20,8;0;0;25,3;42,8
2016-11-11T00:00;1;21,3;13,8;18;0;0;31;53,3
2016-11-12T00:00;1;25,3;15,8;20,8;0;0;18;35,6
2016-11-13T00:00;53;21,8;18,7;20;4,4;4,4;28,2;44,3
2016-11-14T00:00;3;27,1;16,7;22,3;0;0;13,9;26,6
2016-11-15T00:00;61;26,8;19,8;23;1,6;1,6;21,6;33,5
2016-11-16T00:00;51;22,2;17,4;19,4;0,1;0,1;26,8;34,6
2016-11-17T00:00;1;17,2;12,2;14,9;0;0;32,6;52,6
2016-11-18T00:00;1;18,9;10,7;15,2;0;0;14,8;29,2
2016-11-19T00:00;1;23,5;14,3;19,2;0;0;18,8;37,1
2016-11-20T00:00;2;23,5;16,9;20,4;0;0;30,9;46,8
2016-11-21T00:00;3;19;11,6;15,5;0;0;29,9;50,8
2016-11-22T00:00;0;22,3;11,5;17,5;0;0;12,6;25,6
2016-11-23T00:00;0;25,8;15,2;20,7;0;0;15,4;26,3
2016-11-24T00:00;51;27,7;18,3;23;0,1;0,1;13,6;24,8
2016-11-25T00:00;51;27,9;20,6;24,1;0,1;0,1;27,5;35,6
2016-11-26T00:00;63;26;20,8;22,5;19,5;19,5;25;40
2016-11-27T00:00;3;26,7;19,3;22,9;0;0;15,6;27
2016-11-28T00:00;2;24,6;18,2;21,1;0;0;20,2;31,3
2016-11-29T00:00;1;25,9;17,3;21,8;0;0;22,1;34,6
2016-11-30T00:00;0;26,1;18,4;22,2;0;0;20,5;31,3
2016-12-01T00:00;0;27,2;19;23;0;0;24,2;40
2016-12-02T00:00;1;30,1;20,5;25,4;0;0;13,1;20,2
2016-12-03T00:00;51;29,5;21,2;24,7;0,1;0,1;21,5;35,6
2016-12-04T00:00;51;29,2;21,6;25,1;0,1;0,1;17,4;29,9
2016-12-05T00:00;51;29,5;20,9;24,5;0,3;0,3;25,1;45
2016-12-06T00:00;1;28,7;17,7;23,5;0;0;22,7;31,3
2016-12-07T00:00;1;30,6;17,1;24,8;0;0;12,2;21,6
2016-12-08T00:00;2;23,9;16,9;20,7;0;0;31,9;49,3
2016-12-09T00:00;2;26,1;15,9;21,1;0;0;16,5;30,2
2016-12-10T00:00;0;33,1;19,3;26,3;0;0;25,6;45,4
2016-12-11T00:00;1;27,1;20,2;24,5;0;0;26,1;47,9
2016-12-12T00:00;51;34;20,9;27;0,4;0,4;26,5;46,8
2016-12-13T00:00;2;25,9;16,8;21,2;0;0;33,5;50,4
2016-12-14T00:00;0;24;12,9;18,5;0;0;23,4;39,6
2016-12-15T00:00;0;27,5;17,2;22,5;0;0;23,8;40,7
2016-12-16T00:00;1;29,1;19,5;24,3;0;0;24,6;41,4
2016-12-17T00:00;1;32;22,1;27,1;0;0;23,2;35,6
2016-12-18T00:00;53;30;20,8;25,3;2,8;2,8;25,4;49
2016-12-19T00:00;0;29,6;18,1;23,8;0;0;16,6;36,7
2016-12-20T00:00;0;30,5;18,6;25,3;0;0;19,4;26,6
2016-12-21T00:00;0;32,5;22,6;27,3;0;0;23,5;35,3
2016-12-22T00:00;63;26,6;21,9;24,4;9,8;9,8;24,9;39,6
2016-12-23T00:00;63;29;19,4;24,2;18,1;18,1;15,3;37,1
2016-12-24T00:00;1;29,7;21,3;25,4;0;0;19,3;25,6
2016-12-25T00:00;65;26,8;23,6;24,7;31,4;31,4;26,1;49
2016-12-26T00:00;65;24,6;18,5;22,1;49,4;49,4;27,8;75,2
2016-12-27T00:00;3;26;19,7;22,5;0;0;21,1;36,4
2016-12-28T00:00;1;27,9;21,1;24,3;0;0;15,8;22
2016-12-29T00:00;0;29;22,6;25,6;0;0;15,9;27
2016-12-30T00:00;2;28,9;23,2;26;0;0;18;25,6
2016-12-31T00:00;2;31,6;24,6;27,9;0;0;14,8;21,6
2017-01-01T00:00;61;30,3;24,6;27,4;4,4;4,4;29,4;55,1
2017-01-02T00:00;0;26,9;20,3;24,3;0;0;25,6;49
2017-01-03T00:00;63;28;23,4;25,4;14,1;14,1;27,7;56,2
2017-01-04T00:00;51;29,5;21,2;24,8;0,1;0,1;17,6;38,5
2017-01-05T00:00;0;26,8;17,7;22,5;0;0;21,6;41,8
2017-01-06T00:00;1;27,3;19,3;23,1;0;0;27,3;47,9
2017-01-07T00:00;61;30,6;24,4;27;2,1;2,1;27,5;46,1
2017-01-08T00:00;65;27,9;22,5;24,8;8,3;8,3;35,5;60,1
2017-01-09T00:00;65;28,9;19,3;24;35,3;35,3;34,7;74,2
2017-01-10T00:00;1;25,7;15,7;21,2;0;0;14,4;25,9
2017-01-11T00:00;0;28,3;19,8;24;0;0;16,1;32,4
2017-01-12T00:00;0;29,8;21,2;26,1;0;0;22,9;40,7
2017-01-13T00:00;63;30,5;21,8;26,6;2,9;2,9;32,9;56,9
2017-01-14T00:00;0;25,9;19,4;22,8;0;0;24,8;46,1
2017-01-15T00:00;63;24,1;18,2;22,8;11,5;11,5;30,4;51,8
2017-01-16T00:00;63;26;21,9;23,9;18,7;18,7;32,1;56,9
2017-01-17T00:00;51;31;20,7;25,7;0,3;0,3;19,2;35,3
2017-01-18T00:00;0;27;20,1;23,8;0;0;31,7;53,3
2017-01-19T00:00;1;29,8;23,2;26,3;0;0;22,3;39,6
